longitude,latitude,elevation,magnitude,magnitude^10,place,id,time,dt,year
-173.101,-15.523,10.0,6.0,60466176.0,Tonga,usp000efvc,1146425598940,2006-05-01 03:33:18.940,2006
-71.022,-27.017,12.0,6.7,182283780.4551762,"offshore Atacama, Chile",usp000efv7,1146424634980,2006-05-01 03:17:14.980,2006
167.441,-15.103,127.7,6.1,71334291.16628821,Vanuatu,usp000efts,1146385054860,2006-04-30 16:17:34.860,2006
167.516,60.491,11.0,6.6,156833688.0910795,"near the east coast of Koryakskiy Avtonomnyy Okrug, Russia",usp000efs5,1146329886320,2006-04-30 00:58:06.320,2006
147.568,-57.482,10.0,6.1,71334291.16628821,west of Macquarie Island,usp000efhd,1146015963860,2006-04-26 09:46:03.860,2006
96.995,1.994,21.0,6.3,98493029.18817906,"Nias region, Indonesia",usp000efgw,1145989577150,2006-04-26 02:26:17.150,2006
167.525,61.354,12.0,6.1,71334291.16628821,"Koryakskiy Avtonomnyy Okrug, Russia",usp000ef5r,1145618055330,2006-04-21 19:14:15.330,2006
165.816,60.527,9.0,6.1,71334291.16628821,"near the east coast of Koryakskiy Avtonomnyy Okrug, Russia",usp000ef4h,1145593963820,2006-04-21 12:32:43.820,2006
167.007,60.874,10.0,6.1,71334291.16628821,"near the east coast of Koryakskiy Avtonomnyy Okrug, Russia",usp000ef1j,1145575683900,2006-04-21 07:28:03.900,2006
167.089,60.949,22.0,7.6,642888893.2339939,"near the east coast of Koryakskiy Avtonomnyy Okrug, Russia",usp000ef1h,1145575502150,2006-04-21 07:25:02.150,2006
93.226,2.643,17.0,6.2,83929936.58683404,off the west coast of northern Sumatra,usp000eeyc,1145479006400,2006-04-20 04:36:46.400,2006
166.508,-12.475,16.0,6.1,71334291.16628821,Santa Cruz Islands,usp000eetg,1145317796870,2006-04-18 07:49:56.870,2006
-72.003,-29.772,19.8,6.0,60466176.0,"offshore Coquimbo, Chile",usp000eemq,1145145014720,2006-04-16 07:50:14.720,2006
163.99,56.397,28.8,6.0,60466176.0,"near the east coast of the Kamchatka Peninsula, Russia",usp000ee8f,1144804018690,2006-04-12 09:06:58.690,2006
176.989,-16.527,14.0,6.5,134627433.44628906,Fiji region,usp000edw9,1144398644630,2006-04-07 16:30:44.630,2006
-106.992,18.716,33.5,6.0,60466176.0,"off the coast of Jalisco, Mexico",usp000edn5,1144117828390,2006-04-04 10:30:28.390,2006
121.278,22.868,9.0,6.1,71334291.16628821,Taiwan region,usp000ede6,1143885739570,2006-04-01 18:02:19.570,2006
126.344,3.798,37.0,6.2,83929936.58683404,"Kepulauan Talaud, Indonesia",usp000edc9,1143839685200,2006-04-01 05:14:45.200,2006
-176.768,-29.435,13.0,6.5,134627433.44628906,Kermadec Islands region,usp000edbg,1143811260250,2006-03-31 21:21:00.250,2006
48.78,33.5,7.0,6.1,71334291.16628821,western Iran,usp000edad,1143767820960,2006-03-31 09:17:00.960,2006
174.504,-16.885,10.0,6.0,60466176.0,Fiji region,usp000ecum,1143222409780,2006-03-25 01:46:49.780,2006
143.144,-3.245,12.0,6.1,71334291.16628821,"near the north coast of New Guinea, Papua New Guinea",usp000ecub,1143203225380,2006-03-24 20:27:05.380,2006
127.214,-3.595,30.1,6.7,182283780.4551762,"Seram, Indonesia",usp000ec4d,1142319453860,2006-03-14 14:57:33.860,2006
-46.505,-60.419,10.0,6.1,71334291.16628821,Scotia Sea,usp000ebvn,1141985538630,2006-03-10 18:12:18.630,2006
-26.125,0.791,10.0,6.0,60466176.0,central Mid-Atlantic Ridge,usp000ebsr,1141926955350,2006-03-10 01:55:55.350,2006
167.368,-14.805,136.2,6.2,83929936.58683404,Vanuatu,usp000ebkq,1141712935050,2006-03-07 14:28:55.050,2006
78.486,-40.103,10.0,6.2,83929936.58683404,Mid-Indian Ridge,usp000ebjk,1141668788430,2006-03-07 02:13:08.430,2006
-175.661,-20.118,205.8,6.1,71334291.16628821,Tonga,usp000ebf3,1141546076570,2006-03-05 16:07:56.570,2006
-4.232,-55.695,10.0,6.0,60466176.0,southern Mid-Atlantic Ridge,usp000ebaz,1141428987980,2006-03-04 07:36:27.980,2006
56.865,28.12,18.0,6.0,60466176.0,southern Iran,usp000eb19,1141111862650,2006-02-28 15:31:02.650,2006
-176.239,-15.283,32.5,6.0,60466176.0,Fiji region,usp000eaw0,1140927522110,2006-02-26 12:18:42.110,2006
-179.989,-23.607,535.2,6.4,115292150.46068476,south of the Fiji Islands,usp000eavw,1140923307810,2006-02-26 11:08:27.810,2006
-179.59,-17.995,622.4,6.1,71334291.16628821,Fiji region,usp000eart,1140790545210,2006-02-24 22:15:45.210,2006
1.765,-54.669,10.0,6.2,83929936.58683404,Bouvet Island region,usp000eang,1140667445020,2006-02-23 12:04:05.020,2006
33.583,-21.324,11.0,7.0,282475249.0,Mozambique,usp000eamh,1140646747800,2006-02-23 06:19:07.800,2006
152.053,-5.193,44.2,6.2,83929936.58683404,"New Britain region, Papua New Guinea",usp000eaa9,1140278362090,2006-02-18 23:59:22.090,2006
146.18,20.821,40.0,6.3,98493029.18817906,Mariana Islands region,usp000ea2a,1139930843340,2006-02-14 23:27:23.340,2006
92.372,11.86,19.0,6.1,71334291.16628821,"Andaman Islands, India region",usp000e9dn,1138998850980,2006-02-04 04:34:10.980,2006
-178.39,-17.747,597.5,6.7,182283780.4551762,Fiji region,usp000e9aq,1138884523440,2006-02-02 20:48:43.440,2006
128.131,-5.473,397.0,7.6,642888893.2339939,Banda Sea,usp000e8ys,1138381133670,2006-01-28 00:58:53.670,2006
-77.793,6.864,14.0,6.2,83929936.58683404,near the west coast of Colombia,usp000e8rg,1138049444980,2006-01-24 04:50:44.980,2006
167.715,-17.391,23.0,6.4,115292150.46068476,Vanuatu,usp000e8qf,1137996178140,2006-01-23 14:02:58.140,2006
122.597,-7.826,264.8,6.1,71334291.16628821,Flores Sea,usp000e896,1137326309120,2006-01-15 19:58:29.120,2006
23.212,36.311,66.0,6.7,182283780.4551762,southern Greece,usp000e7u3,1136720095640,2006-01-08 19:34:55.640,2006
-82.337,6.635,7.4,6.1,71334291.16628821,south of Panama,usp000e7ph,1136518798550,2006-01-06 11:39:58.550,2006
-112.117,28.164,14.0,6.6,156833688.0910795,Gulf of California,usp000e7jp,1136363552400,2006-01-04 16:32:32.400,2006
-178.178,-19.926,582.9,7.2,374390624.26244885,Fiji region,usp000e7f0,1136240020490,2006-01-03 06:13:40.490,2006
-21.606,-60.957,13.0,7.4,492399039.73558795,east of the South Sandwich Islands,usp000e7dd,1136182249760,2006-01-02 14:10:49.760,2006
-82.266,7.529,10.0,6.1,71334291.16628821,south of Panama,usp000e786,1135967203900,2005-12-31 02:26:43.900,2005
-77.517,-1.386,192.9,6.1,71334291.16628821,Ecuador,usp000e6qp,1135374448000,2005-12-24 05:47:28.000,2005
-135.868,-54.719,10.0,6.3,98493029.18817906,Pacific-Antarctic Ridge,usp000e6m9,1135254002940,2005-12-22 20:20:02.940,2005
-82.755,6.643,7.0,6.0,60466176.0,south of Panama,usp000e6jd,1135175558910,2005-12-21 22:32:38.910,2005
124.672,-0.066,25.0,6.3,98493029.18817906,Molucca Sea,usp000e6ht,1135148945170,2005-12-21 15:09:05.170,2005
140.995,12.232,22.8,6.1,71334291.16628821,"State of Yap, Federated States of Micronesia",usp000e6fw,1135057872560,2005-12-20 13:51:12.560,2005
141.9,38.506,42.9,6.0,60466176.0,"near the east coast of Honshu, Japan",usp000e69b,1134757936420,2005-12-17 02:32:16.420,2005
-178.571,-15.265,10.0,6.7,182283780.4551762,Fiji region,usp000e62c,1134443766380,2005-12-13 11:16:06.380,2005
71.093,36.357,224.6,6.5,134627433.44628906,"Hindu Kush region, Afghanistan",usp000e61s,1134424066070,2005-12-13 05:47:46.070,2005
152.223,-6.584,17.0,6.6,156833688.0910795,"New Britain region, Papua New Guinea",usp000e5zd,1134310845000,2005-12-11 22:20:45.000,2005
146.953,-5.408,216.8,6.1,71334291.16628821,"eastern New Guinea region, Papua New Guinea",usp000e5sc,1134032487110,2005-12-08 17:01:27.110,2005
-177.637,-30.012,21.0,6.4,115292150.46068476,"Kermadec Islands, New Zealand",usp000e5rc,1133998371550,2005-12-08 07:32:51.550,2005
29.83,-6.224,22.0,6.8,211392282.015721,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania",usp000e5jx,1133785196620,2005-12-05 20:19:56.620,2005
142.122,38.089,29.0,6.5,134627433.44628906,"near the east coast of Honshu, Japan",usp000e5c8,1133529189520,2005-12-02 21:13:09.520,2005
124.029,6.27,13.0,6.4,115292150.46068476,"Mindanao, Philippines",usp000e583,1133369622470,2005-12-01 00:53:42.470,2005
146.055,20.29,11.0,6.0,60466176.0,Mariana Islands region,usp000e53h,1133196088140,2005-11-29 00:41:28.140,2005
145.284,-5.154,68.0,6.2,83929936.58683404,"eastern New Guinea region, Papua New Guinea",usp000e4qd,1132672291580,2005-11-22 23:11:31.580,2005
129.997,31.019,145.0,6.1,71334291.16628821,"Kyushu, Japan",usp000e4nm,1132587390980,2005-11-21 23:36:30.980,2005
-164.093,53.843,30.0,6.2,83929936.58683404,"Unimak Island region, Alaska",usp000e4j8,1132491182950,2005-11-20 20:53:02.950,2005
96.786,2.164,21.0,6.5,134627433.44628906,"Simeulue, Indonesia",usp000e4gh,1132409413030,2005-11-19 22:10:13.030,2005
-67.895,-22.361,147.0,6.8,211392282.015721,"Potosi, Bolivia",usp000e4cy,1132255614490,2005-11-18 03:26:54.490,2005
144.896,38.107,11.0,7.0,282475249.0,"off the east coast of Honshu, Japan",usp000e462,1132004331420,2005-11-15 05:38:51.420,2005
148.143,-3.149,25.0,6.4,115292150.46068476,Bismarck Sea,usp000e3j8,1131187701220,2005-11-05 18:48:21.220,2005
96.898,-45.214,8.0,6.5,134627433.44628906,southeast Indian Ridge,usp000e329,1130558756040,2005-10-29 12:05:56.040,2005
140.839,36.405,32.0,6.3,98493029.18817906,"near the east coast of Honshu, Japan",usp000e287,1129722282790,2005-10-19 19:44:42.790,2005
123.351,25.309,192.0,6.4,115292150.46068476,northeast of Taiwan,usp000e1wr,1129391468130,2005-10-15 23:51:08.130,2005
154.113,46.816,42.8,6.1,71334291.16628821,east of the Kuril Islands,usp000e1we,1129370777010,2005-10-15 18:06:17.010,2005
73.1,34.733,8.0,6.4,115292150.46068476,Pakistan,usp000e166,1128768388790,2005-10-08 18:46:28.790,2005
73.588,34.539,26.0,7.6,642888893.2339939,Pakistan,usp000e12e,1128743440800,2005-10-08 11:50:40.800,2005
151.865,-5.563,28.0,6.2,83929936.58683404,"New Britain region, Papua New Guinea",usp000e0hb,1128018205980,2005-09-30 02:23:25.980,2005
151.84,-5.437,25.0,6.6,156833688.0910795,"New Britain region, Papua New Guinea",usp000e0h0,1128009024030,2005-09-29 23:50:24.030,2005
-76.398,-5.678,115.0,7.5,563135147.0947266,northern Peru,usp000e09h,1127699737670,2005-09-26 09:55:37.670,2005
167.801,-17.515,30.0,6.1,71334291.16628821,Vanuatu,usp000e07f,1127652946600,2005-09-25 20:55:46.600,2005
146.145,43.892,103.0,6.1,71334291.16628821,Kuril Islands,usp000dzum,1127269508110,2005-09-21 10:25:08.110,2005
153.474,-4.539,90.0,7.6,642888893.2339939,"New Ireland region, Papua New Guinea",usp000dz2j,1126250803730,2005-09-09 15:26:43.730,2005
-142.392,-56.41,10.0,6.2,83929936.58683404,Pacific-Antarctic Ridge,usp000dyt8,1125905851310,2005-09-05 15:37:31.310,2005
123.073,3.004,443.9,6.0,60466176.0,Celebes Sea,usp000dysk,1125878314890,2005-09-05 07:58:34.890,2005
143.175,38.481,21.1,6.1,71334291.16628821,"off the east coast of Honshu, Japan",usp000dyc1,1125425445460,2005-08-31 02:10:45.460,2005
-82.432,6.817,10.0,6.1,71334291.16628821,south of Panama,usp000dy5q,1125167900940,2005-08-28 02:38:20.940,2005
52.365,14.417,10.0,6.2,83929936.58683404,Gulf of Aden,usp000dy3w,1125080193620,2005-08-27 02:16:33.620,2005
142.987,38.564,10.0,6.1,71334291.16628821,"near the east coast of Honshu, Japan",usp000dxye,1124878528190,2005-08-24 18:15:28.190,2005
142.039,38.276,36.0,7.2,374390624.26244885,"near the east coast of Honshu, Japan",usp000dxe2,1124160388400,2005-08-16 10:46:28.400,2005
145.801,20.134,48.6,6.0,60466176.0,"Maug Islands region, Northern Mariana Islands",usp000dx89,1123918612770,2005-08-13 15:36:52.770,2005
169.509,-22.677,10.0,6.2,83929936.58683404,southeast of the Loyalty Islands,usp000dx4p,1123751326810,2005-08-11 17:08:46.810,2005
173.874,-21.097,35.0,6.1,71334291.16628821,Vanuatu region,usp000dx0h,1123596741170,2005-08-09 22:12:21.170,2005
173.825,-20.942,23.6,6.1,71334291.16628821,Vanuatu region,usp000dwzx,1123565177530,2005-08-09 13:26:17.530,2005
-177.293,-14.449,10.0,6.0,60466176.0,Fiji region,usp000dww3,1123414526140,2005-08-07 19:35:26.140,2005
33.62,-47.09,10.0,6.2,83929936.58683404,Prince Edward Islands region,usp000dwv4,1123381066040,2005-08-07 10:17:46.040,2005
-175.85,-19.614,205.4,6.0,60466176.0,Tonga,usp000dwtg,1123322173540,2005-08-06 17:56:13.540,2005
-85.541,11.247,14.0,6.3,98493029.18817906,Nicaragua,usp000dwju,1123066995130,2005-08-03 19:03:15.130,2005
154.249,-61.474,10.0,6.0,60466176.0,Balleny Islands region,usp000dw9z,1122721429120,2005-07-30 19:03:49.120,2005
92.19,7.92,16.0,7.2,374390624.26244885,"Nicobar Islands, India region",usp000dvtc,1122219726210,2005-07-24 23:42:06.210,2005
-178.068,-30.254,10.0,6.0,60466176.0,"Kermadec Islands, New Zealand",usp000dvr2,1122108703570,2005-07-23 16:51:43.570,2005
-176.322,-27.001,10.0,6.0,60466176.0,Kermadec Islands region,usp000dv11,1121123161740,2005-07-12 07:06:01.740,2005
-97.264,-36.31,10.0,6.1,71334291.16628821,West Chile Rise,usp000duw6,1120970791240,2005-07-10 12:46:31.240,2005
97.082,1.819,21.0,6.7,182283780.4551762,"Nias region, Indonesia",usp000dujc,1120528322950,2005-07-05 09:52:02.950,2005
42.37,-42.283,10.0,6.3,98493029.18817906,Prince Edward Islands region,usp000duh0,1120476965650,2005-07-04 19:36:05.650,2005
-86.172,11.245,27.0,6.6,156833688.0910795,near the coast of Nicaragua,usp000dubj,1120270603700,2005-07-02 10:16:43.700,2005
-107.298,18.781,20.0,6.2,83929936.58683404,"off the coast of Jalisco, Mexico",usp000du0j,1119872145600,2005-06-27 19:35:45.600,2005
-126.574,40.773,12.0,6.6,156833688.0910795,off the coast of Northern California,usp000dt8h,1118989302590,2005-06-17 14:21:42.590,2005
-80.562,-44.865,10.0,6.4,115292150.46068476,"off the coast of Aisen, Chile",usp000dt52,1118865144820,2005-06-16 03:52:24.820,2005
153.191,-4.595,74.6,6.2,83929936.58683404,"New Ireland region, Papua New Guinea",usp000dt3u,1118830439390,2005-06-15 18:13:59.390,2005
-125.953,41.292,16.0,7.2,374390624.26244885,off the coast of Northern California,usp000dt25,1118803854190,2005-06-15 10:50:54.190,2005
179.314,51.239,17.0,6.8,211392282.015721,"Rat Islands, Aleutian Islands, Alaska",usp000dszm,1118769012280,2005-06-15 01:10:12.280,2005
-69.197,-19.987,115.6,7.8,833577583.1236198,"Tarapaca, Chile",usp000dsw1,1118702673900,2005-06-14 06:44:33.900,2005
-27.075,-56.293,94.1,6.0,60466176.0,South Sandwich Islands region,usp000dstt,1118604384800,2005-06-13 03:26:24.800,2005
96.724,2.17,23.5,6.1,71334291.16628821,"Simeulue, Indonesia",usp000dsgp,1118212090920,2005-06-08 14:28:10.920,2005
146.846,-6.319,26.0,6.1,71334291.16628821,"eastern New Guinea region, Papua New Guinea",usp000ds6y,1117896646650,2005-06-04 22:50:46.650,2005
-67.003,-24.221,196.2,6.1,71334291.16628821,"Salta, Argentina",usp000ds2d,1117709761650,2005-06-02 18:56:01.650,2005
-80.987,-3.286,39.5,6.3,98493029.18817906,Peru-Ecuador border region,usp000dr94,1116652295390,2005-05-21 13:11:35.390,2005
178.84,-24.529,565.3,6.0,60466176.0,south of the Fiji Islands,usp000dr7g,1116592842410,2005-05-20 20:40:42.410,2005
97.041,1.989,30.0,6.9,244619406.06547612,"Nias region, Indonesia",usp000dr4t,1116467692850,2005-05-19 09:54:52.850,2005
93.357,5.439,2.5,6.1,71334291.16628821,off the west coast of northern Sumatra,usp000dr3m,1116416261740,2005-05-18 19:37:41.740,2005
-173.24,-15.318,10.0,6.2,83929936.58683404,Tonga,usp000dr3h,1116412026410,2005-05-18 18:27:06.410,2005
-26.863,-56.413,102.2,6.0,60466176.0,South Sandwich Islands region,usp000dr3b,1116407453650,2005-05-18 17:10:53.650,2005
-179.353,-32.589,34.0,6.6,156833688.0910795,south of the Kermadec Islands,usp000dqxx,1116215654620,2005-05-16 11:54:14.620,2005
98.459,0.587,34.0,6.7,182283780.4551762,"Nias region, Indonesia",usp000dqs0,1116047118480,2005-05-14 13:05:18.480,2005
-139.231,-57.382,10.0,6.5,134627433.44628906,Pacific-Antarctic Ridge,usp000dqkx,1115896535340,2005-05-12 19:15:35.340,2005
103.139,-6.226,17.0,6.3,98493029.18817906,"southwest of Sumatra, Indonesia",usp000dqbc,1115687345100,2005-05-10 09:09:05.100,2005
-82.845,5.71,18.0,6.5,134627433.44628906,south of Panama,usp000dpzp,1115320341410,2005-05-06 03:12:21.410,2005
96.799,2.132,22.0,6.2,83929936.58683404,"Simeulue, Indonesia",usp000dpeg,1114697253700,2005-04-28 22:07:33.700,2005
97.662,1.812,31.0,6.4,115292150.46068476,"Nias region, Indonesia",usp000dnh8,1113669483900,2005-04-17 00:38:03.900,2005
170.612,-21.975,68.0,6.7,182283780.4551762,southeast of the Loyalty Islands,usp000dn2k,1113239333940,2005-04-12 01:08:53.940,2005
-77.886,-7.293,129.9,6.0,60466176.0,northern Peru,usp000dn2a,1113231247030,2005-04-11 22:54:07.030,2005
145.909,-3.484,11.4,6.6,156833688.0910795,"near the north coast of New Guinea, Papua New Guinea",usp000dn1w,1113222005960,2005-04-11 20:20:05.960,2005
96.759,2.169,24.0,6.1,71334291.16628821,"Simeulue, Indonesia",usp000dn0t,1113199871820,2005-04-11 14:11:11.820,2005
99.717,-1.591,30.0,6.4,115292150.46068476,"Kepulauan Mentawai region, Indonesia",usp000dmxm,1113153879400,2005-04-11 01:24:39.400,2005
99.779,-1.714,30.0,6.5,134627433.44628906,"Kepulauan Mentawai region, Indonesia",usp000dmu9,1113131659620,2005-04-10 19:14:19.620,2005
99.607,-1.644,19.0,6.7,182283780.4551762,"Kepulauan Mentawai region, Indonesia",usp000dmtx,1113128951280,2005-04-10 18:29:11.280,2005
169.265,-23.144,10.0,6.1,71334291.16628821,southeast of the Loyalty Islands,usp000dmmg,1112960297470,2005-04-08 19:38:17.470,2005
97.731,-0.215,20.9,6.1,71334291.16628821,"Kepulauan Batu, Indonesia",usp000dmka,1112939317880,2005-04-08 13:48:37.880,2005
83.662,30.491,11.0,6.3,98493029.18817906,western Xizang,usp000dmht,1112904281060,2005-04-08 04:04:41.060,2005
97.942,2.022,36.0,6.3,98493029.18817906,"northern Sumatra, Indonesia",usp000dm28,1112497856470,2005-04-03 11:10:56.470,2005
98.319,0.368,30.0,6.0,60466176.0,"Nias region, Indonesia",usp000dm21,1112489961420,2005-04-03 08:59:21.420,2005
6.098,78.607,10.0,6.1,71334291.16628821,Svalbard region,usp000dm0e,1112446356590,2005-04-02 20:52:36.590,2005
175.99,-18.448,10.0,6.0,60466176.0,Fiji region,usp000dkr3,1112233577760,2005-03-31 09:46:17.760,2005
-179.754,-22.459,588.7,6.1,71334291.16628821,south of the Fiji Islands,usp000dkpk,1112204517160,2005-03-31 01:41:57.160,2005
95.414,2.993,22.0,6.3,98493029.18817906,"Simeulue, Indonesia",usp000dkp7,1112199581100,2005-03-31 00:19:41.100,2005
97.867,0.923,36.1,6.1,71334291.16628821,"Nias region, Indonesia",usp000dk9n,1112034644560,2005-03-29 02:30:44.560,2005
97.108,2.085,30.0,8.6,2213015788.8803062,"northern Sumatra, Indonesia",official20050328160936530_30,1112026176530,2005-03-29 00:09:36.530,2005
129.938,-4.894,10.0,6.1,71334291.16628821,Banda Sea,usp000dk3v,1111851634530,2005-03-26 23:40:34.530,2005
-63.507,-24.725,570.1,6.4,115292150.46068476,"Salta, Argentina",usp000djqg,1111408992360,2005-03-21 20:43:12.360,2005
-63.47,-24.983,579.1,6.9,244619406.06547612,"Salta, Argentina",usp000djqf,1111407834090,2005-03-21 20:23:54.090,2005
130.131,33.807,10.0,6.6,156833688.0910795,"Kyushu, Japan",usp000djku,1111283621830,2005-03-20 09:53:41.830,2005
-179.547,-21.893,598.7,6.3,98493029.18817906,Fiji region,usp000djjx,1111253686180,2005-03-20 01:34:46.180,2005
-174.337,-20.407,18.0,6.1,71334291.16628821,Tonga,usp000djjp,1111244562670,2005-03-19 23:02:42.670,2005
-91.381,15.144,197.4,6.1,71334291.16628821,Guatemala,usp000djd5,1111066657110,2005-03-17 21:37:37.110,2005
61.887,27.095,54.0,6.0,60466176.0,southeastern Iran,usp000dj38,1110684683080,2005-03-13 11:31:23.080,2005
99.391,84.948,10.0,6.3,98493029.18817906,north of Severnaya Zemlya,usp000dhn1,1110086503430,2005-03-06 13:21:43.430,2005
163.045,-11.045,10.0,6.1,71334291.16628821,Solomon Islands,usp000dhmv,1110083999430,2005-03-06 12:39:59.430,2005
129.933,-6.527,201.7,7.1,325524355.100988,Banda Sea,usp000dhc1,1109760132230,2005-03-02 18:42:12.230,2005
95.592,2.908,36.0,6.8,211392282.015721,"Simeulue, Indonesia",usp000dh0k,1109422612620,2005-02-26 20:56:52.620,2005
150.66,-6.245,10.0,6.0,60466176.0,"New Britain region, Papua New Guinea",usp000dgt7,1109158432900,2005-02-23 19:33:52.900,2005
56.816,30.754,14.0,6.4,115292150.46068476,central Iran,usp000dgpx,1109039122920,2005-02-22 10:25:22.920,2005
122.129,-5.562,10.0,6.5,134627433.44628906,"Sulawesi, Indonesia",usp000dgfv,1108771483590,2005-02-19 08:04:43.590,2005
-16.558,-36.32,10.0,6.6,156833688.0910795,southern Mid-Atlantic Ridge,usp000dgad,1108585672490,2005-02-17 04:27:52.490,2005
126.421,4.756,39.7,6.5,134627433.44628906,"Kepulauan Talaud, Indonesia",usp000dg73,1108478545850,2005-02-15 22:42:25.850,2005
79.44,41.728,22.0,6.1,71334291.16628821,Kyrgyzstan-Xinjiang border region,usp000dg5h,1108424288660,2005-02-15 07:38:08.660,2005
169.219,-23.097,9.0,6.3,98493029.18817906,southeast of the Loyalty Islands,usp000dfvh,1108054399990,2005-02-11 00:53:19.990,2005
143.997,26.088,24.0,6.3,98493029.18817906,"Bonin Islands, Japan region",usp000dft4,1107974769970,2005-02-10 02:46:09.970,2005
95.117,4.797,44.5,6.0,60466176.0,"northern Sumatra, Indonesia",usp000dfsp,1107955645340,2005-02-09 21:27:25.340,2005
167.259,-14.252,206.3,6.7,182283780.4551762,Vanuatu,usp000dfqj,1107874101970,2005-02-08 22:48:21.970,2005
153.187,-4.525,36.5,6.1,71334291.16628821,"New Ireland region, Papua New Guinea",usp000dfp5,1107806537690,2005-02-08 04:02:17.690,2005
123.337,5.293,525.0,7.1,325524355.100988,Celebes Sea,usp000dfj2,1107606198940,2005-02-05 20:23:18.940,2005
